file_path,class_name,package,LOC,WMC,METHODS,FIELDS,PRIVATE_METHODS,CBO,DIT,LCOM,TCC,ATFD,MAX_METHOD_LOC,NOC,project
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\examples\validation\InvalidSplit.java,InvalidSplit,picocli.examples.validation,10,0,0,0,0,3,0,0,0,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\issue1134\Issue1134.java,Issue1134,picocli.issue1134,23,1,1,1,0,8,0,0,2,0,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\issue1137\Issue1137.java,Issue1137,picocli.issue1137,32,1,1,1,0,19,1,0,2,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\issue1151\Issue1151CommandWithManPageGeneratorSubcommand.java,Issue1151CommandWithManPageGeneratorSubcommand,picocli.issue1151,15,1,1,0,0,6,0,0,2,0,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\issue1316\Example.java,Example,picocli.issue1316,11,0,0,0,0,6,0,0,1,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\issue1319\InheritHelpApp.java,InheritHelpApp,picocli.issue1319,13,0,0,0,0,6,0,0,1,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\issue1440inheritedoptions\Command1.java,Command1,picocli.issue1440inheritedoptions,15,0,0,0,0,11,0,0,1,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\issue1440inheritedoptions\Command2.java,Command2,picocli.issue1440inheritedoptions,15,0,0,0,0,11,0,0,1,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\issue1444super\AbstractCommand.java,AbstractCommand,picocli.issue1444super,14,1,1,0,0,7,0,0,0,0,1,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\issue1444super\ConcreteCommand.java,ConcreteCommand,picocli.issue1444super,14,0,0,1,0,9,1,0,0,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\issue1713\Command.java,Command,picocli.issue1713,16,0,0,0,0,7,0,0,1,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\issue769\MyMixin.java,MyMixin,picocli.issue769,14,0,0,0,0,6,0,0,1,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\issue777\CompositeGroupDemo.java,CompositeGroupDemo,picocli.issue777,41,0,0,0,0,12,0,0,0,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\issue777\MutuallyExclusiveOptionsDemo.java,MutuallyExclusiveOptionsDemo,picocli.issue777,12,0,0,0,0,5,0,0,0,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\issue793\Issue793.java,Issue793,picocli.issue793,32,0,0,0,0,8,0,0,1,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\issue803\Issue803.java,Issue803,picocli.issue803,31,3,3,2,0,17,0,3,0,0,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\issue850missingmixin\App.java,App,picocli.issue850missingmixin,30,2,2,0,0,23,0,0,1,0,4,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\issue850missingmixin\InitCommand.java,InitCommand,picocli.issue850missingmixin,48,1,1,6,0,12,0,0,1,0,4,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\issue850missingmixin\ProviderMixin.java,ProviderMixin,picocli.issue850missingmixin,56,8,8,4,0,13,0,4,0,0,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-codegen-tests-java9plus\src\test\resources\picocli\ls\FileList.java,FileList,picocli.ls,59,1,1,4,0,36,0,0,8,5,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\annotation-processing\example-gradle-project\src\main\java\com\company\Main.java,Main,com.company,29,1,1,0,0,11,0,0,3,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\annotation-processing\example-maven-project-shading\src\main\java\com\company\Main.java,Main,com.company,29,1,1,0,0,11,0,0,3,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\annotation-processing\example-maven-project-simple\src\main\java\com\company\Main.java,Main,com.company,29,1,1,0,0,11,0,0,3,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\generate-man-pages\example-gradle-project\src\main\java\com\company\Main.java,Main,com.company,65,1,1,0,0,29,0,0,1,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\generate-man-pages\example-maven-project\src\main\java\com\company\Main.java,Main,com.company,65,1,1,0,0,29,0,0,1,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\AutomaticHelpDemo.java,AutomaticHelpDemo,,15,0,0,0,0,27,0,0,0,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\Greet.java,Greet,,15,0,0,0,0,27,0,0,0,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\AutomaticHelpDemo.java,AutomaticHelpDemo,picocli.examples,35,1,1,0,0,33,0,0,1,0,9,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\AutomaticHelpDemo3.java,AutomaticHelpDemo3,picocli.examples,29,1,1,0,0,31,0,0,1,0,5,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\Example.java,Example,picocli.examples,38,1,1,3,0,33,0,0,2,1,10,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\Greet.java,Greet,picocli.examples,25,1,1,0,0,27,0,0,1,0,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\PopulateFlagsMain.java,PopulateFlagsMain,picocli.examples,54,3,3,3,0,36,0,3,4,1,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\PopulateFlagsWithLongNamesMain.java,PopulateFlagsWithLongNamesMain,picocli.examples,42,1,1,1,0,34,0,0,4,1,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\PopulateHelpRequestedMain.java,PopulateHelpRequestedMain,picocli.examples,38,1,1,1,0,35,0,0,4,1,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\PopulateOptionsWithValuesMain.java,PopulateOptionsWithValuesMain,picocli.examples,56,2,2,2,0,37,0,2,4,4,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\PopulatePositionalParametersMain.java,PopulatePositionalParametersMain,picocli.examples,57,2,2,2,0,38,0,2,4,4,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\UserManualExamples.java,UserManualExamples,picocli.examples,25,1,1,0,0,27,0,0,0,0,1,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\VersionProviderDemo1.java,VersionProviderDemo1,picocli.examples,42,2,2,0,0,44,0,0,5,3,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\VersionProviderDemo2.java,VersionProviderDemo2,picocli.examples,57,3,3,0,1,42,0,0,7,3,4,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\arggroup\ArgGroupMixinDemo.java,ArgGroupMixinDemo,picocli.examples.arggroup,50,4,4,0,0,19,0,0,1,0,1,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\arggroup\ArgGroupMixinDemo2.java,ArgGroupMixinDemo2,picocli.examples.arggroup,106,7,7,1,0,26,0,7,5,10,6,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\arggroup\CompositeGroupDemo.java,CompositeGroupDemo,picocli.examples.arggroup,43,0,0,0,0,8,0,0,2,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\arggroup\DefaultValueBadExample.java,DefaultValueBadExample,picocli.examples.arggroup,16,0,0,0,0,8,0,0,0,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\arggroup\DefaultValueGoodExample.java,DefaultValueGoodExample,picocli.examples.arggroup,16,0,0,0,0,8,0,0,0,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\arggroup\DependentOptionsDemo.java,DependentOptionsDemo,picocli.examples.arggroup,23,0,0,0,0,10,0,0,2,1,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\arggroup\Grades.java,Grades,picocli.examples.arggroup,24,1,1,0,0,13,0,0,2,0,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\arggroup\MutuallyExclusiveOptionsDemo.java,MutuallyExclusiveOptionsDemo,picocli.examples.arggroup,23,0,0,0,0,9,0,0,2,1,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\arggroup\OptionSectionDemo.java,OptionSectionDemo,picocli.examples.arggroup,25,0,0,0,0,12,0,0,0,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\arggroup\RepeatingCompositeOptions.java,RepeatingCompositeOptions,picocli.examples.arggroup,63,2,2,0,0,16,0,0,2,1,7,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\arggroup\SO61203155.java,SO61203155,picocli.examples.arggroup,55,2,2,0,0,26,0,0,2,0,7,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\arggroup\SO61963756.java,SO61963756,picocli.examples.arggroup,30,1,1,0,0,14,0,0,2,0,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\atfile\AtFileGenerator.java,AtFileGenerator,picocli.examples.atfile,118,6,6,1,5,27,0,6,12,0,21,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\autocomplete\CommandWithCompletionSubcommand.java,CommandWithCompletionSubcommand,picocli.examples.autocomplete,35,2,2,0,0,14,0,0,3,0,4,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\casesensitivity\CaseInsensitiveDemo.java,CaseInsensitiveDemo,picocli.examples.casesensitivity,24,2,2,0,0,13,0,0,1,0,4,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\casesensitivity\POSIXOptionResembleDemo.java,POSIXOptionResembleDemo,picocli.examples.casesensitivity,39,1,1,0,0,13,0,0,2,0,6,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\casesensitivity\ScopedCaseSensitivityDemo.java,ScopedCaseSensitivityDemo,picocli.examples.casesensitivity,40,4,4,0,0,20,0,0,2,3,4,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\cjk\CheckSum.java,CheckSum,picocli.examples.cjk,38,1,1,2,0,15,0,0,4,1,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\cjk\JapaneseDemo.java,JapaneseDemo,picocli.examples.cjk,13,0,0,0,0,8,0,0,0,0,1,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\color\ColorDemo.java,ColorDemo,picocli.examples.color,15,1,1,0,0,8,0,0,2,0,4,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\completioncandidates\FileCompleterDemo.java,FileCompleterDemo,picocli.examples.completioncandidates,25,2,2,0,0,13,0,0,3,0,4,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\customhelp\AlphabeticSubcommands.java,AlphabeticSubcommands,picocli.examples.customhelp,47,5,5,0,0,19,0,0,2,1,9,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\customhelp\ConditionallyShowSubcommands.java,ConditionallyShowSubcommands,picocli.examples.customhelp,34,0,0,0,0,15,0,0,4,3,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\customhelp\CustomOptionListAndSynopsis.java,CustomOptionListAndSynopsis,picocli.examples.customhelp,87,2,2,0,0,31,1,0,9,5,18,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\customhelp\CustomOptionListAndSynopsisWithInheritance.java,CustomOptionListAndSynopsisWithInheritance,picocli.examples.customhelp,62,4,4,0,1,29,0,0,5,2,21,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\customhelp\CustomParamList.java,CustomParamList,picocli.examples.customhelp,76,2,2,0,0,34,0,0,8,5,19,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\customhelp\CustomSynopsisNonPosix.java,CustomSynopsisNonPosix,picocli.examples.customhelp,47,2,2,0,0,21,0,0,3,2,8,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\customhelp\EnvironmentVariablesSection.java,EnvironmentVariablesSection,picocli.examples.customhelp,72,4,4,1,3,31,0,4,11,9,12,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\customhelp\GroupingDemo.java,GroupingDemo,picocli.examples.customhelp,95,5,5,1,4,31,0,5,13,4,15,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\customhelp\HideOptionParams.java,HideOptionParams,picocli.examples.customhelp,73,3,3,3,0,28,0,3,7,1,14,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\customhelp\HideOptionParamsFromSynopsis.java,HideOptionParamsFromSynopsis,picocli.examples.customhelp,49,4,4,3,0,26,0,4,2,1,20,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\customhelp\HideSomePositionalParams.java,HideSomePositionalParams,picocli.examples.customhelp,57,2,2,0,1,22,0,0,8,0,9,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\customhelp\ShowCommandHierarchy.java,ShowCommandHierarchy,picocli.examples.customhelp,68,3,3,0,2,29,0,0,7,5,12,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\dateformat\DateFormatExample.java,DateFormatExample,picocli.examples.dateformat,25,1,1,0,0,13,0,0,1,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\defaultprovider\MyPropertyDefaultProviderDemo.java,MyPropertyDefaultProviderDemo,picocli.examples.defaultprovider,47,2,2,1,0,21,0,2,3,2,5,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\defaultprovider\PropertiesDefaultProvider.java,PropertiesDefaultProvider,picocli.examples.defaultprovider,91,4,4,1,3,33,0,4,13,11,8,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\defaultprovider\SimpleDefaultProviderDemo.java,SimpleDefaultProviderDemo,picocli.examples.defaultprovider,45,2,2,0,0,22,0,0,4,0,5,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\defaultprovider\TwoPass.java,TwoPass,picocli.examples.defaultprovider,69,1,1,0,0,27,0,0,6,6,9,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\env_var\App.java,App,picocli.examples.env_var,30,1,1,0,0,17,0,0,4,3,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\exceptionhandler\ExecutionExceptionHandlerDemo.java,ExecutionExceptionHandlerDemo,picocli.examples.exceptionhandler,27,2,2,0,0,11,0,0,2,4,5,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\exceptionhandler\ExecutionExceptionHandlerDemo2.java,ExecutionExceptionHandlerDemo2,picocli.examples.exceptionhandler,39,2,2,0,0,12,0,0,4,5,14,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\exceptionhandler\ParameterExceptionHandlerDemo.java,ParameterExceptionHandlerDemo,picocli.examples.exceptionhandler,36,2,2,1,0,15,0,2,5,7,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\execute\ExecutionStrategyWithExecutionResult.java,ExecutionStrategyWithExecutionResult,picocli.examples.execute,54,1,1,0,0,38,0,0,9,3,11,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\exitcode\CustomExitCodeCallable.java,CustomExitCodeCallable,picocli.examples.exitcode,26,1,1,0,0,25,0,0,0,0,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\exitcode\CustomExitCodeCommandMethod.java,CustomExitCodeCommandMethod,picocli.examples.exitcode,27,1,1,0,0,25,0,0,1,1,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\exitcode\CustomExitCodeGenerator.java,CustomExitCodeGenerator,picocli.examples.exitcode,30,2,2,0,0,26,0,0,1,0,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\exitcode\ExitCodeExceptionMapperDemo.java,ExitCodeExceptionMapperDemo,picocli.examples.exitcode,36,2,2,0,0,28,0,0,0,0,6,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\exitcode\ExitCodeOnExecutionException.java,ExitCodeOnExecutionException,picocli.examples.exitcode,24,1,1,0,0,25,0,0,0,0,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\exitcode\ExitCodeOnInvalidInput.java,ExitCodeOnInvalidInput,picocli.examples.exitcode,25,1,1,0,0,25,0,0,0,0,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\exitcode\ExitCodeOnSuccess.java,ExitCodeOnSuccess,picocli.examples.exitcode,31,1,1,0,0,24,0,0,1,0,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\git\Git.java,Git,picocli.examples.git,92,1,1,0,0,45,0,0,1,0,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\git\GitCommit.java,GitCommit,picocli.examples.git,55,1,1,0,0,24,0,0,2,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\git\GitStatus.java,GitStatus,picocli.examples.git,34,1,1,0,0,15,0,0,2,0,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\i18n\I18NDemo.java,I18NDemo,picocli.examples.i18n,27,1,1,1,0,11,0,0,7,0,10,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\i18n\localecontrol\LocaleControl.java,LocaleControl,picocli.examples.i18n.localecontrol,48,1,1,3,0,20,0,0,7,6,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\inheritedoptions\DuplicateOptionsWorkaround.java,DuplicateOptionsWorkaround,picocli.examples.inheritedoptions,21,1,1,0,0,14,0,0,5,0,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\inheritedoptions\Top.java,Top,picocli.examples.inheritedoptions,36,2,2,0,0,14,0,0,2,0,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\interactive\InteractivePositionalParam.java,InteractivePositionalParam,picocli.examples.interactive,36,4,4,0,2,17,0,0,5,2,5,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\interactive\PasswordDemo.java,PasswordDemo,picocli.examples.interactive,34,2,2,0,1,12,0,0,4,1,12,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\interactive\UserPasswordDemo.java,UserPasswordDemo,picocli.examples.interactive,24,3,3,0,2,9,0,0,1,0,4,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\jsr380\beanvalidation\User.java,User,picocli.examples.jsr380.beanvalidation,86,3,3,6,1,32,0,2,8,2,14,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\jsr380\beanvalidation\User2.java,User2,picocli.examples.jsr380.beanvalidation,74,2,2,6,0,34,0,2,2,0,11,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\jsr380\beanvalidation\ValidatingExecutionStrategy.java,ValidatingExecutionStrategy,picocli.examples.jsr380.beanvalidation,27,1,1,0,0,12,0,0,7,1,4,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\leftalign\LeftAlignOptions.java,LeftAlignOptions,picocli.examples.leftalign,74,4,4,9,0,26,0,0,4,1,35,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\logging_mixin_advanced\LoggingMixin.java,LoggingMixin,picocli.examples.logging_mixin_advanced,72,4,4,1,1,50,0,3,12,9,15,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\logging_mixin_advanced\LoggingSub.java,LoggingSub,picocli.examples.logging_mixin_advanced,24,1,1,1,0,10,0,0,2,1,6,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\logging_mixin_advanced\LoggingSubSub.java,LoggingSubSub,picocli.examples.logging_mixin_advanced,24,1,1,1,0,9,0,0,2,1,6,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\logging_mixin_advanced\MyApp.java,MyApp,picocli.examples.logging_mixin_advanced,27,1,1,1,0,20,0,0,3,2,6,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\logging_mixin_simple\LoggingMixin.java,LoggingMixin,picocli.examples.logging_mixin_simple,15,1,1,0,0,14,0,0,1,0,3,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\logging_mixin_simple\MyApp.java,MyApp,picocli.examples.logging_mixin_simple,39,3,3,1,2,19,0,3,4,2,8,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\logging_mixin_simple\Sub.java,Sub,picocli.examples.logging_mixin_simple,23,1,1,1,0,9,0,0,2,1,6,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\mixin\CommandWithMixin.java,CommandWithMixin,picocli.examples.mixin,23,1,1,0,0,7,0,0,1,0,0,1,picocli
C:\Users\Poula\Downloads\code_smell_project\code_smell_project\projects\picocli\picocli-examples\src\main\java\picocli\examples\mixin\CommonOption.java,CommonOption,picocli.examples.mixin,8,0,0,0,0,4,0,0,0,0,0,1,picocli
